,Date,Close,High,Low,Open,Volume
332,2023-10-25,199.33812354,211.30565632,195.12537424,202.47587654,80324937929.77919006
333,2023-10-26,216.49580997,231.90288114,212.58613335,216.22550724,62199988809.65782166
334,2023-10-27,224.45095254,229.77914721,219.85892053,221.79849297,53175326477.99420929
335,2023-10-28,207.62830102,212.99266822,205.53862301,206.35324148,99621897391.15785217
336,2023-10-29,216.99853791,219.47272018,203.88201331,215.38323004,42704503299.60863495
337,2023-10-30,208.07080694,213.57062004,199.42597881,205.87790194,63649543590.24908447
338,2023-10-31,198.47786442,212.29647693,183.05304053,196.35444685,67300537304.83773041
339,2023-11-01,197.26124692,206.23604452,189.25783760,198.02563270,17551044629.87905502
340,2023-11-02,177.51173295,184.53646716,161.60061421,178.96717637,62622900502.50988770
341,2023-11-03,178.57867545,179.22784818,168.06478367,177.32648712,24382801937.71638870
342,2023-11-04,183.13775731,188.08777604,182.50427835,182.73532909,53513627675.97504425
343,2023-11-05,194.21908588,201.91692419,181.53192588,193.05630881,40155481226.42138672
344,2023-11-06,186.73504876,191.77113682,179.88237797,184.62441150,82055266209.89266968
345,2023-11-07,180.88661844,188.91108880,171.50274631,181.41458390,76648981953.95140076
346,2023-11-08,197.76392165,204.17251308,196.25315901,200.32576125,87671455239.27946472
347,2023-11-09,214.76210015,218.15219942,199.47878601,208.52872745,56575841630.87121582
348,2023-11-10,192.27600960,198.17348975,185.42767356,194.48152221,91155166340.26506042
349,2023-11-11,199.53502802,204.72835201,196.27624009,201.54911792,32492032158.48243332
350,2023-11-12,213.24010835,220.09121042,206.88626160,213.54619850,92121010666.80406189
351,2023-11-13,203.68769709,213.23990805,194.49080767,203.09584476,56329203797.13448334
352,2023-11-14,217.44342197,223.56076263,207.96033057,219.60396600,52001802923.50422668
353,2023-11-15,213.91549888,224.15380284,208.78176358,211.07039958,70534903262.68206787
354,2023-11-16,208.61177631,221.93024239,203.59099947,208.88556003,62775226489.11206818
355,2023-11-17,192.44170335,204.64560065,190.86798996,192.75843144,77374502731.61502075
356,2023-11-18,210.33762460,212.67490256,195.25404837,207.78146334,103088887894.21409607
357,2023-11-19,196.87029257,201.17920245,191.29225470,198.11286357,53367559147.81854248
358,2023-11-20,158.39630715,164.88720947,148.40552914,157.77991240,123922111395.49009705
359,2023-11-21,143.58654314,148.14999992,129.57663345,141.04517912,80707375121.22970581
360,2023-11-22,136.07206898,138.50885201,129.98332161,136.04884057,55120133533.30036926
361,2023-11-23,123.91182315,124.73512618,121.35308181,123.20596152,33508251312.40410995
362,2023-11-24,135.58602982,136.92904718,132.74608585,135.21163161,57799878638.45618439
363,2023-11-25,126.22920995,126.39268318,120.96157661,125.08054945,34767048709.53205872
364,2023-11-26,121.28454820,121.84410099,120.27066885,120.93232207,40820233117.70275116
365,2023-11-27,120.68366327,121.96203402,109.06807989,117.60228003,23272969770.46083069
366,2023-11-28,124.81246714,128.47248997,120.71657780,124.22829885,45208747477.38587952
367,2023-11-29,112.70819101,114.08492107,110.21351047,112.40047312,28708974261.79838562
368,2023-11-30,99.13669068,104.46579315,96.07292851,97.88921247,58402755096.86650848
369,2023-12-01,92.06129352,97.42934840,91.34632333,92.88245634,26710254156.49539948
370,2023-12-02,94.61464855,95.06479274,90.54044232,92.77247600,19420152653.49555969
371,2023-12-03,91.91224192,94.79961511,90.45118610,92.80612218,25190613094.91798782
372,2023-12-04,94.75199304,98.17544898,91.06636400,92.32244053,30976768118.30350494
373,2023-12-05,89.26408556,99.18079455,86.49873745,90.54242313,19258988264.51145935
374,2023-12-06,94.43325273,96.94129789,90.43867349,94.14301508,27612733493.96914673
375,2023-12-07,95.49051311,98.28005084,91.62992761,94.00872679,15518774035.41010475
376,2023-12-08,95.16941833,99.29433455,92.43281057,96.62055906,12253224710.29400444
377,2023-12-09,97.84439785,103.73252510,94.37543707,99.22818460,19812231355.36854935
378,2023-12-10,99.45785302,103.79449833,98.83402181,99.82134640,17784296979.25938416
379,2023-12-11,100.52013627,100.60069011,99.47242775,100.58446725,13724262988.98368263
380,2023-12-12,90.61328760,98.74347052,88.67710012,92.73158062,26167245101.80328369
381,2023-12-13,92.04745902,94.68582625,90.58487762,92.59921517,15694313794.18465996
382,2023-12-14,90.89257133,96.33521425,87.88839435,90.84687438,8869583318.30962181
383,2023-12-15,93.34819484,95.66834639,88.51780756,92.72040741,23550656717.15775681
384,2023-12-16,94.64364375,96.04958558,94.27275646,95.01147184,17667574555.55522156
385,2023-12-17,91.95301788,92.31407197,81.25352182,91.12073283,20539525256.92581558
386,2023-12-18,94.62667360,96.98073575,90.14012084,93.79201965,29166343700.84673691
387,2023-12-19,104.61918466,106.56940782,100.49419090,103.07397209,30140708430.89952087
388,2023-12-20,108.44573526,112.31201360,105.13016663,108.69673834,29916813090.94021988
389,2023-12-21,108.78054710,110.45519062,107.10212195,107.88069224,11180046028.02082825
390,2023-12-22,109.86673967,116.28962235,105.38941082,111.92350984,26545635565.35018539
391,2023-12-23,117.75018252,127.62283516,115.87608582,118.41290556,20375101997.24545670
392,2023-12-24,112.81058517,114.44261920,109.02114377,109.15301748,19665343675.21313095
393,2023-12-25,113.09622626,116.20629692,107.67803843,113.84211535,19829221626.62175751
394,2023-12-26,110.56081625,114.04938496,104.69947230,109.42016396,25642511356.19472885
395,2023-12-27,100.53318829,103.23012159,97.25652426,100.95314309,46260246309.55548859
396,2023-12-28,105.83868417,110.29776710,104.49991678,107.77541521,24133223954.09681320
397,2023-12-29,112.62372623,119.63216899,109.28268275,114.36090977,40737513079.65344238
398,2023-12-30,110.57320591,112.08751144,99.16460074,110.45264429,21552250980.65220261
399,2023-12-31,109.68454231,113.94404585,108.32706034,108.53185475,31525375018.82473755
400,2024-01-01,115.65649083,128.22803399,110.08202340,116.74368542,12000244375.48371124
401,2024-01-02,134.17635751,146.42653643,121.65842200,132.43993579,40023489925.71491241
402,2024-01-03,133.77112033,136.11526209,130.52102363,132.92741719,11725977973.53622818
403,2024-01-04,157.56183844,172.99069408,145.73414596,157.83039337,103036848612.57577515
404,2024-01-05,177.17522291,184.36241899,172.13790926,177.93305465,132772630398.46325684
405,2024-01-06,152.71604796,155.48627759,145.74061363,153.63286464,50301838118.40824127
406,2024-01-07,151.93599343,156.33845727,148.03192753,150.34027867,19798475095.89585114
407,2024-01-08,158.97515705,168.68582714,158.03140596,159.68040818,25017993998.82152557
408,2024-01-09,156.37106144,163.74182403,155.42552850,158.69036774,63348844724.06883240
409,2024-01-10,171.20511807,180.89258913,168.74539910,171.22091603,94047931892.46855164
410,2024-01-11,177.08488532,179.06897803,175.16730835,176.58689107,19261290971.59363937
411,2024-01-12,185.75773395,189.22470065,182.27669924,188.89828143,96694349359.57621765
412,2024-01-13,183.06676967,184.37303426,175.94556086,183.23413888,21197868839.81917572
413,2024-01-14,158.94152755,164.58328265,153.23709428,162.08287604,49088608931.58420563
414,2024-01-15,164.24971377,165.07237946,155.69827663,162.90418207,34919332342.92262268
415,2024-01-16,150.89134649,156.53465914,150.05853510,151.13367784,70274835694.83241272
416,2024-01-17,161.74586671,170.01817687,149.64977848,164.15266705,55634287136.21012115
417,2024-01-18,165.24577294,166.71883452,158.70717905,165.81894428,19710144916.54133987
418,2024-01-19,209.95542690,211.17947615,205.11420472,210.65579230,201786413916.41729736
419,2024-01-20,217.12741733,223.70143503,189.71867620,215.37414399,58428019534.57568359
420,2024-01-21,187.85315346,191.87919137,185.65860379,187.70123589,63036985568.58150482
421,2024-01-22,226.83561027,227.94038366,221.95131615,227.25547356,77945236793.35974121
422,2024-01-23,237.35969922,238.28965704,232.25752968,238.22296819,31106677377.27154160
423,2024-01-24,262.52252001,273.60174689,256.74650364,264.90817661,114018631034.78392029
424,2024-01-25,296.11844953,329.83657721,269.37192693,300.81108871,165825625567.83535767
425,2024-01-26,275.50424882,277.64256211,267.64082461,275.74683653,68735406310.87863159
426,2024-01-27,254.69702885,269.60462573,243.69453304,254.16404357,96667863971.82772827
427,2024-01-28,273.32921474,277.95258311,264.90594757,275.89163226,47290389692.20220947
428,2024-01-29,251.41416756,251.42932804,244.05878035,250.40061973,88019983582.36610413
429,2024-01-30,217.11348326,225.48007733,213.24255696,219.27350088,164161959824.27651978
430,2024-01-31,205.89536853,211.06290002,202.05326460,209.37895845,22153024928.10214233
431,2024-02-01,202.94942756,223.29308126,201.44027781,207.94657224,37490823233.48663330
432,2024-02-02,214.59951378,226.22729289,211.49377326,218.70168913,31113022270.40167236
433,2024-02-03,206.77424426,211.68302817,194.79135683,203.86028480,59094698384.09882355
434,2024-02-04,195.65240753,204.22049090,184.05609761,197.06584717,62442437523.23905182
435,2024-02-05,202.68324755,208.15384681,202.03762890,202.87577071,34555548520.91554260
436,2024-02-06,205.09274501,211.57738295,200.53144416,211.41390419,37737000584.63698578
437,2024-02-07,218.86251883,223.95935677,213.40771003,220.60616591,83641864792.96357727
438,2024-02-08,197.76622806,202.51512629,186.69691902,195.15791582,41573907664.04780579
439,2024-02-09,234.43649048,245.80758920,227.18174630,230.88533993,128362652685.66494751
440,2024-02-10,213.64063388,213.97663194,206.81500838,211.97657378,68412494274.85559845
441,2024-02-11,233.99762064,235.61881342,219.12146043,234.32388195,99111001700.19819641
442,2024-02-12,253.14104094,253.59809258,248.51549616,250.40589325,50539638371.14098358
443,2024-02-13,238.20777804,261.36103768,229.51521827,234.01101185,136172170471.05541992
444,2024-02-14,237.24352490,237.76356894,234.92720523,237.20739588,74890910431.72035217
445,2024-02-15,227.86656471,235.35139185,224.39672843,231.95375156,44128978755.69313049
446,2024-02-16,241.04383483,247.76377629,232.32992050,242.97055293,66632039917.81005859
447,2024-02-17,261.32956419,265.50211349,253.22400459,262.77778724,141227065008.11096191
448,2024-02-18,262.12844537,279.67958505,258.07661121,261.39259183,25567562032.64213562
449,2024-02-19,267.85214035,275.08288374,256.10042029,265.63933584,57419732021.86530304
450,2024-02-20,254.02903243,256.28294161,246.98081153,249.43025624,56156939429.46392059
451,2024-02-21,270.59730246,273.98572702,269.36964895,271.62375893,170026327460.90106201
452,2024-02-22,286.87049534,294.80163599,276.56662042,292.69397393,62148875464.66522980
453,2024-02-23,282.91395225,292.51279235,273.39960671,281.55741497,53332024161.82082367
454,2024-02-24,262.14983791,269.97229765,257.09260989,267.35680409,104878070309.29412842
455,2024-02-25,286.54157020,303.54455790,249.96240397,286.12048856,166060514069.87881470
456,2024-02-26,266.84837110,277.47988810,262.98338178,266.29260532,39094935842.37133789
457,2024-02-27,256.77477493,268.31923691,250.54564313,262.27234242,52476480395.66721344
458,2024-02-28,242.24264825,248.86243190,222.86873792,243.55155373,62126935445.60231018
459,2024-02-29,249.02338385,256.96687872,244.99916971,245.07857016,56213773948.15163422
460,2024-03-01,249.14750099,275.06342709,233.63787758,249.68108951,64210560268.94893646
461,2024-03-02,224.90708534,231.85633237,220.13293921,221.42030393,170807206164.11590576
462,2024-03-03,216.88299306,229.51814041,211.77791685,216.50019113,57114452928.90592957
463,2024-03-04,207.30872184,225.21313557,201.94377560,206.06485381,45873540604.45140076
464,2024-03-05,224.33378018,225.51247386,210.90949509,224.28150537,42969479296.03567505
465,2024-03-06,273.54582212,291.52026822,269.99716848,278.14676826,175686763545.02069092
466,2024-03-07,315.78940473,333.14547769,306.95012123,318.96112977,119524640491.73854065
467,2024-03-08,365.80567857,382.14189861,336.61521573,357.62816607,192492436568.68112183
468,2024-03-09,418.70781607,422.59853150,395.76980568,407.85027184,512820412382.52880859
469,2024-03-10,405.60323971,407.54789630,395.11220037,402.64560492,64530871588.79010773
470,2024-03-11,396.47743288,410.86293731,387.55218650,393.09452299,70782460962.96115112
471,2024-03-12,362.56158791,375.39494665,353.57385300,358.45629686,62460613755.89464569
472,2024-03-13,397.39605166,414.08765910,378.80726602,403.42209411,78268731704.00225830
473,2024-03-14,408.62822824,417.83144207,399.20249775,411.72284200,82470133878.02241516
474,2024-03-15,382.18361413,399.67328710,370.23011401,387.90582809,80329109985.87274170
475,2024-03-16,402.00061588,409.39966103,399.88172450,400.69637196,113540262185.42787170
476,2024-03-17,404.19365624,416.54506956,396.65046235,404.75842421,84586088880.16806030
477,2024-03-18,440.79998212,442.77742951,417.96587764,436.14755215,100151892401.70585632
478,2024-03-19,436.53777516,470.27933363,414.58628110,436.98836138,51340069014.25365448
479,2024-03-20,418.91260620,420.72226283,397.82660778,410.51254009,270285369357.84713745
480,2024-03-21,422.41855624,445.11807658,381.37746587,425.26867293,47968253289.06292725
481,2024-03-22,422.65411827,430.34096081,393.07542751,416.61287369,44978615224.00555420
482,2024-03-23,457.80974934,482.14291576,454.61649270,464.47749981,61217726789.24553680
483,2024-03-24,449.80593899,460.18665204,424.91728210,447.17832739,67169846848.95462036
484,2024-03-25,437.17867617,449.20368483,423.62196176,437.91050091,171778949713.13125610
485,2024-03-26,445.11236251,457.72771013,431.11130844,443.88501812,77940906003.97773743
486,2024-03-27,405.12704676,417.58247185,386.26817824,403.06881797,128200367125.65278625
487,2024-03-28,390.66955241,459.90242892,387.55803944,395.53346858,74998338323.12342834
488,2024-03-29,416.83796320,431.16850867,410.13545648,418.67516137,163430281454.84231567
489,2024-03-30,388.47633036,394.03864636,377.63168939,386.95718064,86447736570.53952026
490,2024-03-31,425.24072582,435.84289034,416.62651828,421.87781494,197699334649.46975708
491,2024-04-01,406.32473729,424.86984057,392.66927012,399.37173357,127271439227.14570618
492,2024-04-02,399.54044217,415.82121021,379.12955612,395.11675769,84935755340.61061096
493,2024-04-03,417.91745693,443.27986355,417.74043457,419.52036770,100240698475.67390442
494,2024-04-04,422.91053079,424.48869903,410.40386703,423.12450491,80813739159.80436707
495,2024-04-05,382.43234299,404.29192593,375.63074019,378.33284683,138063088568.60491943
496,2024-04-06,335.80070126,353.05671136,334.54923606,339.17425333,129499428971.85908508
497,2024-04-07,342.19706970,359.58680392,337.09265809,346.53478487,42525837665.33792877
498,2024-04-08,316.16321927,327.37490510,314.18094534,320.86635067,109380844325.86698914
499,2024-04-09,308.07012988,326.52799175,285.64437485,312.61187411,50342461595.94426727
500,2024-04-10,323.79946269,326.72369036,317.12666619,325.50631630,139841798361.18203735
501,2024-04-11,317.91198999,330.45280056,311.65393577,318.93012783,48205333627.97539520
502,2024-04-12,303.57542897,325.00359188,276.19249506,299.63145458,111158764130.90150452
503,2024-04-13,276.71206831,279.76991716,275.93692966,276.36091275,215071823940.54653931
504,2024-04-14,279.26095454,280.94125486,275.56481545,278.35458938,61469247127.32373810
505,2024-04-15,337.95691609,356.25217108,328.45686511,333.44172090,176116530650.96624756
506,2024-04-16,312.75266641,331.21272215,297.62050767,307.46624670,131546825453.56842041
507,2024-04-17,277.56510236,286.91308946,261.06663090,276.94270768,96650805166.39222717
508,2024-04-18,268.55156824,287.84849682,256.16160270,267.48459705,53771688312.34651947
509,2024-04-19,296.35863470,313.26773611,281.60937565,294.82260028,153609462603.03616333
510,2024-04-20,289.38333253,315.56199881,285.79609562,289.54721580,52714757150.14817810
511,2024-04-21,286.40146568,307.46473093,278.19467670,295.11828723,47904538135.85544586
512,2024-04-22,284.59057418,294.17182076,276.92105791,278.47515467,42632319291.81166077
513,2024-04-23,288.35578327,301.79097246,276.49316913,289.68874226,42205045162.78465271
514,2024-04-24,266.84158203,270.12797866,260.63296179,269.17443682,77323387948.12777710
515,2024-04-25,240.53486265,242.48557312,237.97734977,239.62948138,65727846084.21890259
516,2024-04-26,239.81346016,247.74010010,230.14654643,239.75119659,48035925354.95830536
517,2024-04-27,279.40521610,287.96534451,255.42522590,277.85917811,182692938411.55328369
518,2024-04-28,243.49325552,247.48071436,234.56657203,239.29957272,36903035226.26301575
519,2024-04-29,238.24820186,257.84888144,235.45106625,242.39330504,114527801278.13742065
520,2024-04-30,235.39027728,246.01596984,216.16493841,238.49367730,27479026104.79462051
521,2024-05-01,230.84963796,235.24633757,222.08177123,233.03381849,49453414718.58016968
522,2024-05-02,232.19240942,240.63758718,223.68356145,233.00975517,24181537658.08450317
523,2024-05-03,225.46326893,235.46597317,224.24959396,227.05982837,59635846695.83286285
524,2024-05-04,233.62761871,240.83451051,222.85927164,232.10228549,65639493670.09449768
525,2024-05-05,225.48405166,234.33944239,185.81387274,222.50283653,12634691139.23227501
526,2024-05-06,211.82000866,220.20158109,202.81910799,211.04385056,80969527489.86705017
527,2024-05-07,209.96026627,227.73804678,207.13207643,211.32458475,14884320259.52449226
528,2024-05-08,215.42899822,215.52473230,208.88633669,214.76813100,56559252489.38073730
529,2024-05-09,244.33116157,263.59731727,237.63823310,241.78080607,73003882393.27420044
530,2024-05-10,242.29301446,255.89994939,231.68238443,245.16865971,56507538564.96878815
531,2024-05-11,260.79932496,280.81312696,240.29748890,253.94872483,87098951951.78036499
532,2024-05-12,243.74458325,248.68569627,239.82083478,247.41648108,117293251738.47230530
533,2024-05-13,253.81986534,258.32200904,242.87699499,250.68534267,24102193338.41867447
534,2024-05-14,270.39995976,271.09291341,256.51730122,268.09065634,81553063429.23519897
535,2024-05-15,269.76378416,274.97683671,263.90834672,270.37452876,45653774875.31743622
536,2024-05-16,281.07430554,294.07288932,276.82504990,281.75675931,67993095781.12783051
537,2024-05-17,277.69371927,280.77333240,272.91814976,274.14630581,68691026093.51705933
538,2024-05-18,272.01840536,279.37785520,264.95504818,272.34400567,55668172835.75478363
539,2024-05-19,270.18613331,275.95374343,269.14139194,272.01377984,12654037759.06805038
540,2024-05-20,278.83674538,279.99534383,269.49650587,273.66583069,48574667701.92156982
541,2024-05-21,257.35321187,276.49266952,250.32691841,252.90231772,138299183026.18914795
542,2024-05-22,274.13382741,275.02459026,264.36686600,270.36788978,128689781234.58575439
543,2024-05-23,271.69762352,286.55416966,259.42277442,271.14227599,38040455074.40869904
544,2024-05-24,265.20864306,284.76301915,263.06739546,266.32686507,71946357614.24134827
545,2024-05-25,279.36270881,287.42946948,278.45475619,282.83971914,48372791967.05959320
546,2024-05-26,282.43867717,308.68326186,280.47854181,286.88468624,69856331563.81739807
547,2024-05-27,316.87436587,347.39163887,300.97999543,323.11681947,145829847642.19497681
548,2024-05-28,302.10490301,305.72503213,297.53482901,299.66131837,135053518942.09104919
549,2024-05-29,299.80580203,305.49897543,285.04591773,295.34854877,198051536533.41259766
550,2024-05-30,294.10208685,299.86779745,287.53990071,294.76287421,92714166429.06280518
551,2024-05-31,312.52178994,324.38853258,291.66067922,314.67000838,146167404234.65188599
552,2024-06-01,302.56291943,318.19412012,292.51895265,305.00830069,77579091293.18930054
553,2024-06-02,284.25023748,301.77861360,278.57385783,285.15044309,63098111081.92621613
554,2024-06-03,254.52514195,259.97688857,217.18938637,255.16260806,132451243161.80404663
555,2024-06-04,237.70418893,251.16215671,232.47585857,240.22575192,60995430336.40077972
556,2024-06-05,237.82424814,246.30526633,237.09436354,239.23195735,45944977009.42485809
557,2024-06-06,229.27808719,243.43622139,216.76714681,223.40788312,79136492374.50999451
558,2024-06-07,241.53012951,250.55009091,237.39228254,240.95228606,89690548774.11068726
559,2024-06-08,225.16320090,226.28169918,222.48097601,224.39157759,48796690367.10092163
560,2024-06-09,223.39071854,230.13071184,219.90119272,221.37037943,81720759895.23750305
561,2024-06-10,209.11665427,225.20357360,197.49254290,209.11820295,61652420910.55812836
562,2024-06-11,206.71551113,214.02612703,205.32164468,209.72504895,56991212659.53701019
563,2024-06-12,199.07482285,207.76858258,191.00105169,196.40885233,31425328412.78152084
564,2024-06-13,193.90127707,200.44120435,188.68961644,194.34614821,91536977972.31091309
565,2024-06-14,177.40200345,188.97034585,155.75962364,173.84919856,47305813607.94396973
566,2024-06-15,183.72326252,190.87512944,169.76270270,186.47355098,49390682806.58562469
567,2024-06-16,177.17760292,180.07445425,175.05113143,179.25612831,49480438260.62390900
568,2024-06-17,172.26472847,181.81216015,169.46970129,173.98263833,52669348983.85767365
569,2024-06-18,166.89764919,169.75382362,162.00298174,169.45482084,27191309885.53180313
570,2024-06-19,162.09044581,165.80548521,156.61656986,164.16616229,57276865337.77642822
571,2024-06-20,170.14477570,181.52633568,166.77393502,172.19916355,47780325115.17521667
572,2024-06-21,177.31437160,177.94227439,164.66186927,176.86583447,23497967991.21213913
573,2024-06-22,177.69650285,180.29244674,176.85102546,180.20052909,18954990504.38825226
574,2024-06-23,168.53766323,177.21195511,166.34176014,171.01358495,56022092830.92346954
575,2024-06-24,168.53799262,172.85996852,166.62415237,168.24885214,53950964566.28227234
576,2024-06-25,164.08752357,164.74782386,159.19367169,163.89936700,43708198264.43491364
577,2024-06-26,147.15322659,150.87077970,132.69953273,145.02318979,31249697869.88804245
578,2024-06-27,141.86560595,152.57235514,132.02493821,140.28402075,25617240736.14561081
579,2024-06-28,141.76513512,146.08137702,140.04507539,143.43027730,31193992993.45982361
580,2024-06-29,136.22899889,141.65281001,129.87000296,136.97650615,25386194644.91091537
581,2024-06-30,133.06882891,135.63494077,127.46284928,133.80872633,17032842725.72543144
582,2024-07-01,137.71479908,147.19036744,131.99293952,139.83001401,41020461132.81520844
583,2024-07-02,143.13906706,143.53774302,138.40057957,142.83813080,52651090423.65364838
584,2024-07-03,130.83172545,138.04084545,125.85183610,131.57475218,44385297720.37388611
585,2024-07-04,132.15561429,133.99194045,129.83560291,130.96063832,16030962798.35570908
586,2024-07-05,132.09418631,135.51873507,126.95301015,132.02081156,19347854679.99319839
587,2024-07-06,133.51880412,139.81996612,130.32278504,131.39557357,45161364978.27997589
588,2024-07-07,129.57351353,129.85589504,124.31001378,127.78106712,46054169884.94107056
589,2024-07-08,130.00345753,132.19699684,126.98489851,130.01907317,22662945409.50811386
590,2024-07-09,117.56190972,117.69017105,111.41766574,117.13423009,23791740140.67609024
591,2024-07-10,114.91344277,120.67020255,109.24800171,113.71027945,54933942831.80060577
592,2024-07-11,117.80140856,120.61196420,114.11153778,117.10192150,22109925667.61199570
593,2024-07-12,110.50789333,111.43195758,109.23373094,110.47708979,28327857769.45257187
594,2024-07-13,107.20707787,111.95213519,106.40628697,107.25558212,50188241567.10021973
595,2024-07-14,102.94609771,104.51288156,97.20410066,101.82541652,38709009798.40457153
596,2024-07-15,103.00750482,108.88042341,100.03259795,103.29875240,25752431549.60813904
597,2024-07-16,107.43053989,109.44090463,101.17929906,106.89416554,19904689442.41793442
598,2024-07-17,104.47322455,107.51613575,98.09694906,102.43393222,16243689562.57072830
599,2024-07-18,113.19007200,114.78981099,112.04258048,113.69158033,41230129783.50764465
600,2024-07-19,109.62808455,111.22986423,105.41421309,107.02696930,24332002121.08784866
601,2024-07-20,113.00587693,115.58846082,99.68100517,110.20608307,25041955962.00729370
602,2024-07-21,114.94657744,115.91401503,111.95828184,113.88035920,14948560101.31610870
603,2024-07-22,108.36182449,116.06316451,103.48429660,107.64864466,34757890563.43608093
604,2024-07-23,103.24528016,106.17910794,102.56621910,103.53301444,61722073973.25005341
605,2024-07-24,102.74231084,107.52228095,96.66801112,102.55902739,7853310341.47328091
606,2024-07-25,97.15935035,97.26933578,95.77717407,96.80373937,15069157591.18381119
607,2024-07-26,90.48342171,95.58493939,88.54329361,91.06214716,21758169091.75267792
608,2024-07-27,88.67367043,95.38882309,86.65435311,88.03080131,18478472472.70623398
609,2024-07-28,82.28755686,84.13320856,71.61622953,82.55810506,38353758476.45563507
610,2024-07-29,81.12287201,82.90724104,74.37516248,79.76899646,12529597553.18521309
611,2024-07-30,78.80261002,79.92827800,78.74768025,78.96901324,8216234882.29395390
612,2024-07-31,80.02550009,80.46650885,78.83672828,79.32159323,10359876085.64754677
613,2024-08-01,83.15523558,86.33067208,78.98747017,82.18449074,33722859714.72048950
614,2024-08-02,76.38914561,79.17155044,69.96029076,77.30082580,11281122470.59181213
615,2024-08-03,74.54506274,75.96890067,70.78367959,75.62766253,23274992632.36484146
616,2024-08-04,76.44373976,83.24682391,75.52415455,77.30463726,25325072266.89624405
617,2024-08-05,85.14046481,85.81786090,83.74766879,84.28817435,35590745269.09576416
618,2024-08-06,84.61534010,87.78549741,79.53162366,83.60233638,9313139878.20372009
619,2024-08-07,84.68498623,85.38980442,84.00322240,84.09822010,14490017505.56618881
620,2024-08-08,81.76832466,88.44223109,78.19672820,82.57027134,22808506214.86622238
621,2024-08-09,90.17013335,90.77367792,90.14073543,90.72690035,37453550545.48249817
622,2024-08-10,87.92814252,93.42327993,86.61713319,88.99991393,25186538094.03451157
623,2024-08-11,89.26288187,91.92366508,86.64682912,86.74426822,7744537159.04120731
624,2024-08-12,92.01951702,94.53079083,89.63460762,91.47476619,41026630788.81340027
625,2024-08-13,86.09488398,86.66121585,78.55276718,83.89710218,11689797428.46832085
626,2024-08-14,80.22611332,80.55148630,77.99206301,80.35992787,29847641794.82472229
627,2024-08-15,75.07468951,75.30332509,63.42659859,73.58390039,43334659842.64571381
628,2024-08-16,74.35584797,76.70379240,74.15283942,75.24920003,15019789919.86252213
629,2024-08-17,76.15703643,77.09905583,70.08210861,74.68088941,16049226301.29069519
630,2024-08-18,72.85579616,78.54733725,70.23416593,73.54733881,17668320427.26670074
631,2024-08-19,78.34452369,81.51328556,74.37019024,78.60706532,15223084569.72663689
632,2024-08-20,75.16222899,77.28151996,73.91830654,74.76868941,12971309808.80916214
633,2024-08-21,75.41114392,77.51902276,74.97770376,76.11772343,27832541161.02231598
634,2024-08-22,73.97111443,81.70287168,72.76143565,75.42811310,7121942639.33308792
635,2024-08-23,69.76970858,70.00026531,67.24125885,68.96428790,28217195583.54294586
636,2024-08-24,67.81911171,68.46539176,64.67570155,67.72249552,19822403401.73062134
637,2024-08-25,66.71008704,66.82225875,65.75602085,65.76298148,22341508827.52991104
638,2024-08-26,61.98952516,67.15569763,61.10392894,63.41111571,29192002113.41490555
639,2024-08-27,61.00319313,63.54547765,59.68286436,62.75917250,34296366942.44995880
640,2024-08-28,57.66176499,58.55918587,53.96077297,57.37059920,12399291795.22363663
641,2024-08-29,59.46625582,64.93910345,58.91704008,60.07940046,7751934688.71442890
642,2024-08-30,55.91092599,58.57473792,54.39171922,57.11848402,14149382491.27471542
643,2024-08-31,52.51635876,54.48667725,51.06133261,52.28129032,10970130561.49731064
644,2024-09-01,49.76393174,51.96020482,48.68990889,49.71975074,7483612720.02189636
645,2024-09-02,49.99519167,50.73533658,49.58714759,49.75280954,4507208789.06440544
646,2024-09-03,52.37856281,53.21661116,50.61270365,51.74868867,24786304719.18021393
647,2024-09-04,49.05847095,49.90790737,47.83396284,49.52766190,21503055552.95668793
648,2024-09-05,49.89011614,50.40916111,49.10498021,49.72678328,7805670011.93786526
649,2024-09-06,50.98684737,52.50615694,50.90279989,51.26337074,20754995080.44792175
650,2024-09-07,49.43987135,50.25013643,48.25446607,48.84970724,12431314888.15912056
651,2024-09-08,50.53080467,51.25360212,49.82873050,50.99002536,3084026019.66639614
652,2024-09-09,51.38033970,53.46618633,47.38652224,51.79140364,6838391798.29858017
653,2024-09-10,49.49622448,49.80370314,46.62878135,48.56394471,17015434080.75974846
654,2024-09-11,44.18450695,47.33136459,40.88010255,45.08355264,22447904880.89170456
655,2024-09-12,43.88648677,45.65183889,43.38428522,44.94760833,7975728046.01906109
656,2024-09-13,42.50130213,45.00480024,42.17885960,42.83835626,8560732279.35876369
657,2024-09-14,42.31577558,44.54496624,37.74475776,43.56072268,8223560276.75760269
658,2024-09-15,42.97796310,43.20762290,42.73521214,43.20369939,6227953733.17654419
659,2024-09-16,47.02366061,48.65412124,46.65222215,47.95219019,21668634710.45690536
660,2024-09-17,45.77743212,46.04214962,44.54383212,45.62846557,6055248137.41809654
661,2024-09-18,47.64440511,51.30764082,45.15571186,48.17782862,19889009425.01076889
662,2024-09-19,47.77034411,47.97675222,45.65499959,47.37145260,5005026146.77162647
663,2024-09-20,46.13496376,47.28118310,44.81893754,45.88760241,15011764826.68943214
